Ticker,Date,Label,Close,Probability,Range,Detect,Five,End
000540,2019-07-12,buy,4120,0.735,2019-07-05/2019-07-08/2019-07-09/2019-07-10/2019-07-11,2019-07-12,4190,2019-07-17
000540,2019-07-16,buy,4290,0.756,2019-07-05/2019-07-08/2019-07-09/2019-07-10/2019-07-11/2019-07-12/2019-07-15,2019-07-16,4120,2019-07-22
000540,2019-07-30,buy,3880,0.738,2019-07-24/2019-07-25/2019-07-26/2019-07-29,2019-07-30,3875,2019-08-05
000540,2019-07-31,buy,3910,0.782,2019-07-24/2019-07-25/2019-07-26/2019-07-29/2019-07-30,2019-07-31,3875,2019-08-05
000540,2019-08-06,buy,3800,0.728,2019-07-25/2019-07-26/2019-07-29/2019-07-30/2019-07-31/2019-08-01/2019-08-02/2019-08-05,2019-08-06,3870,2019-08-12
000540,2019-08-08,buy,3930,0.74,2019-08-02/2019-08-05/2019-08-06/2019-08-07,2019-08-12,3700,2019-08-13
000540,2019-08-20,buy,3655,0.843,2019-08-12/2019-08-13/2019-08-14/2019-08-16/2019-08-19,2019-08-20,3480,2019-08-26
000540,2019-08-21,buy,3645,0.816,2019-08-12/2019-08-13/2019-08-14/2019-08-16/2019-08-19/2019-08-20,2019-08-21,3480,2019-08-26
000540,2019-08-22,buy,3640,0.838,2019-08-12/2019-08-13/2019-08-14/2019-08-16/2019-08-19/2019-08-20/2019-08-21,2019-08-22,3350,2019-08-27
000540,2019-08-23,buy,3590,0.827,2019-08-12/2019-08-13/2019-08-14/2019-08-16/2019-08-19/2019-08-20/2019-08-21/2019-08-22,2019-08-23,3350,2019-08-28
000540,2019-08-30,buy,3260,0.792,2019-08-26/2019-08-27/2019-08-28/2019-08-29,2019-08-30,3275,2019-09-04
000540,2019-09-02,buy,3275,0.786,2019-08-26/2019-08-27/2019-08-28/2019-08-29/2019-08-30,2019-09-02,3300,2019-09-09
000540,2019-09-03,buy,3245,0.709,2019-08-26/2019-08-27/2019-08-28/2019-08-29/2019-08-30/2019-09-02,2019-09-03,3300,2019-09-09
000540,2019-09-06,buy,3350,0.707,2019-08-28/2019-08-29/2019-08-30/2019-09-02/2019-09-03/2019-09-04/2019-09-05,2019-09-06,3370,2019-09-11
000540,2019-10-04,buy,3150,0.751,2019-09-26/2019-09-27/2019-09-30/2019-10-01/2019-10-02,2019-10-04,3155,2019-10-10
000540,2019-10-07,buy,3130,0.765,2019-09-26/2019-09-27/2019-09-30/2019-10-01/2019-10-02/2019-10-04,2019-10-07,3190,2019-10-14
000540,2019-10-08,buy,3165,0.746,2019-09-26/2019-09-27/2019-09-30/2019-10-01/2019-10-02/2019-10-04/2019-10-07,2019-10-08,3190,2019-10-14
000540,2019-12-05,buy,3025,0.776,2019-11-27/2019-11-28/2019-11-29/2019-12-02/2019-12-03/2019-12-04,2019-12-05,3170,2019-12-10
000540,2019-12-10,buy,3170,0.76,2019-12-04/2019-12-05/2019-12-06/2019-12-09,2019-12-20,3130,2019-12-16
000540,2020-01-15,buy,3030,0.766,2020-01-07/2020-01-08/2020-01-09/2020-01-10/2020-01-13/2020-01-14,2020-01-23,3035,2020-01-20
000540,2020-02-03,buy,2830,0.735,2020-01-23/2020-01-28/2020-01-29/2020-01-30/2020-01-31,2020-02-03,2875,2020-02-10
000540,2020-02-04,buy,2870,0.741,2020-01-23/2020-01-28/2020-01-29/2020-01-30/2020-01-31/2020-02-03,2020-02-04,2875,2020-02-10
000540,2020-02-21,buy,2830,0.738,2020-02-12/2020-02-13/2020-02-14/2020-02-17/2020-02-18/2020-02-19/2020-02-20,2020-02-21,2955,2020-02-26
000540,2020-02-26,buy,2955,0.723,2020-02-20/2020-02-21/2020-02-24/2020-02-25,2020-02-26,2810,2020-03-02
000540,2020-03-23,buy,1420,0.769,2020-03-18/2020-03-19/2020-03-20,2020-03-23,2200,2020-03-30
000540,2020-08-04,buy,2230,0.726,2020-07-09/2020-07-10/2020-07-13/2020-07-14/2020-07-15/2020-07-16/2020-07-17/2020-07-20/2020-07-21/2020-07-22/2020-07-23/2020-07-24/2020-07-27/2020-07-28/2020-07-29/2020-07-30/2020-07-31/2020-08-03,2020-08-07,2225,2020-08-10
000540,2020-08-12,buy,2280,0.798,2020-07-09/2020-07-10/2020-07-13/2020-07-14/2020-07-15/2020-07-16/2020-07-17/2020-07-20/2020-07-21/2020-07-22/2020-07-23/2020-07-24/2020-07-27/2020-07-28/2020-07-29/2020-07-30/2020-07-31/2020-08-03/2020-08-04/2020-08-05/2020-08-06/2020-08-07/2020-08-10/2020-08-11,2020-08-21,2350,2020-08-18
000540,2020-08-13,buy,2320,0.734,2020-07-09/2020-07-10/2020-07-13/2020-07-14/2020-07-15/2020-07-16/2020-07-17/2020-07-20/2020-07-21/2020-07-22/2020-07-23/2020-07-24/2020-07-27/2020-07-28/2020-07-29/2020-07-30/2020-07-31/2020-08-03/2020-08-04/2020-08-05/2020-08-06/2020-08-07/2020-08-10/2020-08-11/2020-08-12,2020-08-13,2350,2020-08-18
000540,2020-08-25,buy,2220,0.723,2020-08-19/2020-08-20/2020-08-21/2020-08-24,2020-08-25,2245,2020-08-31
000540,2020-08-28,buy,2190,0.849,2020-08-19/2020-08-20/2020-08-21/2020-08-24/2020-08-25/2020-08-26/2020-08-27,2020-08-28,2270,2020-09-02
000540,2020-09-01,buy,2260,0.732,2020-08-19/2020-08-20/2020-08-21/2020-08-24/2020-08-25/2020-08-26/2020-08-27/2020-08-28/2020-08-31,2020-09-02,2565,2020-09-07
000540,2020-09-17,buy,2625,0.704,2020-09-09/2020-09-10/2020-09-11/2020-09-14/2020-09-15/2020-09-16,2021-09-06,2510,2020-09-22
000540,2020-09-28,buy,2670,0.78,2020-09-21/2020-09-22/2020-09-23/2020-09-24/2020-09-25,2021-09-15,2760,2020-10-05
000540,2020-10-30,buy,2675,0.737,2020-10-23/2020-10-26/2020-10-27/2020-10-28/2020-10-29,2020-10-30,2730,2020-11-04
000540,2020-11-04,buy,2730,0.704,2020-10-28/2020-10-29/2020-10-30/2020-11-02/2020-11-03,2021-01-05,2720,2020-11-09
000540,2020-12-29,buy,2775,0.854,2020-12-21/2020-12-22/2020-12-23/2020-12-24/2020-12-28,2020-12-29,2790,2021-01-04
000540,2020-12-30,buy,2830,0.8,2020-12-21/2020-12-22/2020-12-23/2020-12-24/2020-12-28/2020-12-29,2020-12-30,2790,2021-01-04
000540,2021-01-07,buy,2995,0.708,2020-12-21/2020-12-22/2020-12-23/2020-12-24/2020-12-28/2020-12-29/2020-12-30/2021-01-04/2021-01-05/2021-01-06,2021-02-26,2950,2021-01-12
000540,2021-01-08,buy,3000,0.749,2020-12-21/2020-12-22/2020-12-23/2020-12-24/2020-12-28/2020-12-29/2020-12-30/2021-01-04/2021-01-05/2021-01-06/2021-01-07,2021-03-02,3300,2021-01-13
000540,2021-05-25,buy,4395,0.761,2021-05-20/2021-05-21/2021-05-24,2021-05-25,4525,2021-05-31
000540,2021-06-15,buy,4545,0.737,2021-06-08/2021-06-09/2021-06-10/2021-06-11/2021-06-14,2021-06-15,4420,2021-06-21
000540,2021-06-24,buy,4525,0.815,2021-06-17/2021-06-18/2021-06-21/2021-06-22/2021-06-23,2021-06-29,4645,2021-06-29
000540,2021-06-25,buy,4580,0.793,2021-06-16/2021-06-17/2021-06-18/2021-06-21/2021-06-22/2021-06-23/2021-06-24,2021-07-01,4750,2021-06-30
000540,2021-07-08,buy,4445,0.722,2021-07-02/2021-07-05/2021-07-06/2021-07-07,2021-07-08,4420,2021-07-13
000540,2021-07-21,buy,4280,0.714,2021-07-07/2021-07-08/2021-07-09/2021-07-12/2021-07-13/2021-07-14/2021-07-15/2021-07-16/2021-07-19/2021-07-20,2021-07-21,4210,2021-07-26
000540,2021-07-27,buy,4210,0.716,2021-07-16/2021-07-19/2021-07-20/2021-07-21/2021-07-22/2021-07-23/2021-07-26,2021-07-27,4200,2021-08-02
000540,2021-07-29,buy,4185,0.729,2021-07-20/2021-07-21/2021-07-22/2021-07-23/2021-07-26/2021-07-27/2021-07-28,2021-07-29,4225,2021-08-03
000540,2021-08-02,buy,4200,0.755,2021-07-23/2021-07-26/2021-07-27/2021-07-28/2021-07-29/2021-07-30,2021-08-02,4110,2021-08-09
000540,2021-08-03,buy,4225,0.721,2021-07-22/2021-07-23/2021-07-26/2021-07-27/2021-07-28/2021-07-29/2021-07-30/2021-08-02,2021-08-03,4110,2021-08-09
000540,2021-08-17,buy,3935,0.701,2021-08-06/2021-08-09/2021-08-10/2021-08-11/2021-08-12/2021-08-13,2021-08-17,3770,2021-08-23
000540,2021-08-25,buy,4025,0.823,2021-08-18/2021-08-19/2021-08-20/2021-08-23/2021-08-24,2021-08-25,3945,2021-08-30
000540,2021-10-05,buy,3615,0.706,2021-09-17/2021-09-23/2021-09-24/2021-09-27/2021-09-28/2021-09-29/2021-09-30/2021-10-01,2021-10-05,3655,2021-10-12
000540,2021-10-07,buy,3730,0.736,2021-09-29/2021-09-30/2021-10-01/2021-10-05/2021-10-06,2021-10-07,3655,2021-10-12
000540,2021-11-05,buy,3955,0.766,2021-10-26/2021-10-27/2021-10-28/2021-10-29/2021-11-01/2021-11-02/2021-11-03/2021-11-04,2021-11-05,3795,2021-11-10
000540,2021-12-03,buy,3690,0.72,2021-11-29/2021-11-30/2021-12-01/2021-12-02,2021-12-06,3600,2021-12-08
