Ticker,Date,Label,Close,Probability,Range,Detect,Five,End
000270,2019-05-22,buy,41150,0.725,2019-05-08/2019-05-09/2019-05-10/2019-05-13/2019-05-14/2019-05-15/2019-05-16/2019-05-17/2019-05-20/2019-05-21,2019-05-22,41650,2019-05-27
000270,2019-06-05,buy,41650,0.728,2019-05-30/2019-05-31/2019-06-03/2019-06-04,2019-07-11,43000,2019-06-10
000270,2019-08-09,buy,43450,0.725,2019-08-05/2019-08-06/2019-08-07/2019-08-08,2019-09-23,43650,2019-08-14
000270,2019-08-28,buy,42850,0.724,2019-08-19/2019-08-20/2019-08-21/2019-08-22/2019-08-23/2019-08-26/2019-08-27,2019-08-28,43900,2019-09-02
000270,2019-10-16,buy,41400,0.756,2019-10-11/2019-10-14/2019-10-15,2019-10-16,40400,2019-10-21
000270,2019-10-25,buy,41650,0.794,2019-10-11/2019-10-14/2019-10-15/2019-10-16/2019-10-17/2019-10-18/2019-10-21/2019-10-22/2019-10-23/2019-10-24,2019-10-28,42300,2019-10-30
000270,2019-12-03,buy,43000,0.773,2019-11-28/2019-11-29/2019-12-02,2019-12-03,43350,2019-12-09
000270,2019-12-06,buy,43800,0.829,2019-11-28/2019-11-29/2019-12-02/2019-12-03/2019-12-04/2019-12-05,2019-12-06,44250,2019-12-11
000270,2020-01-06,buy,41900,0.783,2019-12-30/2020-01-02/2020-01-03,2020-01-06,40450,2020-01-13
000270,2020-01-07,buy,42050,0.764,2019-12-30/2020-01-02/2020-01-03/2020-01-06,2020-01-07,40450,2020-01-13
000270,2020-01-15,buy,41200,0.717,2020-01-08/2020-01-09/2020-01-10/2020-01-13/2020-01-14,2020-01-20,41600,2020-01-20
000270,2020-02-04,buy,40250,0.715,2020-01-30/2020-01-31/2020-02-03,2020-02-04,40650,2020-02-10
000270,2020-02-07,buy,40500,0.753,2020-01-31/2020-02-03/2020-02-04/2020-02-05/2020-02-06,2020-02-07,41650,2020-02-12
000270,2020-02-24,buy,38600,0.768,2020-02-19/2020-02-20/2020-02-21,2020-02-24,34500,2020-03-02
000270,2020-02-26,buy,38150,0.76,2020-02-21/2020-02-24/2020-02-25,2020-02-26,34500,2020-03-02
000270,2020-03-05,buy,35900,0.758,2020-02-28/2020-03-02/2020-03-03/2020-03-04,2020-03-06,31950,2020-03-10
000270,2020-03-12,buy,30500,0.76,2020-03-09/2020-03-10/2020-03-11,2020-03-12,25350,2020-03-17
000270,2020-03-23,buy,21500,0.754,2020-03-18/2020-03-19/2020-03-20,2020-03-23,24950,2020-03-30
000270,2020-03-25,buy,25150,0.726,2020-03-20/2020-03-23/2020-03-24,2020-03-26,24950,2020-03-30
000270,2020-04-28,buy,29250,0.708,2020-04-17/2020-04-20/2020-04-21/2020-04-22/2020-04-23/2020-04-24/2020-04-27,2021-04-08,28700,2020-05-04
000270,2020-06-15,buy,32200,0.792,2020-06-08/2020-06-09/2020-06-10/2020-06-11/2020-06-12,2020-06-15,32500,2020-06-22
000270,2020-07-14,buy,34000,0.735,2020-06-24/2020-06-25/2020-06-26/2020-06-29/2020-06-30/2020-07-01/2020-07-02/2020-07-03/2020-07-06/2020-07-07/2020-07-08/2020-07-09/2020-07-10/2020-07-13,2020-08-27,38000,2020-07-20
000270,2020-08-25,buy,43000,0.712,2020-08-18/2020-08-19/2020-08-20/2020-08-21/2020-08-24,2021-08-02,42450,2020-08-31
000270,2020-09-24,buy,44550,0.717,2020-09-21/2020-09-22/2020-09-23,2020-09-24,46900,2020-09-29
000270,2020-09-29,buy,46900,0.771,2020-09-22/2020-09-23/2020-09-24/2020-09-25/2020-09-28,2021-09-10,50500,2020-10-05
000270,2020-10-22,buy,45200,0.702,2020-10-15/2020-10-16/2020-10-19/2020-10-20/2020-10-21,2020-10-22,52900,2020-10-27
000270,2020-10-26,buy,47950,0.706,2020-10-20/2020-10-21/2020-10-22/2020-10-23,2021-09-28,51500,2020-11-02
000270,2021-02-26,buy,79400,0.737,2021-02-23/2021-02-24/2021-02-25,2021-03-24,80300,2021-03-03
000270,2021-03-02,buy,80100,0.743,2021-02-23/2021-02-24/2021-02-25/2021-02-26,2021-03-30,82800,2021-03-08
000270,2021-03-26,buy,80600,0.739,2021-03-22/2021-03-23/2021-03-24/2021-03-25,2021-03-26,82900,2021-03-31
000270,2021-03-29,buy,81000,0.749,2021-03-22/2021-03-23/2021-03-24/2021-03-25/2021-03-26,2021-03-29,85500,2021-04-05
000270,2021-05-04,buy,80900,0.762,2021-04-28/2021-04-29/2021-04-30/2021-05-03,2021-05-18,83000,2021-05-10
000270,2021-07-09,buy,86000,0.728,2021-07-02/2021-07-05/2021-07-06/2021-07-07/2021-07-08,2021-07-09,87600,2021-07-14
000270,2021-08-03,buy,85800,0.749,2021-07-29/2021-07-30/2021-08-02,2021-08-11,86200,2021-08-09
000270,2021-08-23,buy,80000,0.746,2021-08-18/2021-08-19/2021-08-20,2021-08-23,82600,2021-08-30
000270,2021-08-25,buy,81600,0.711,2021-08-18/2021-08-19/2021-08-20/2021-08-23/2021-08-24,2021-08-25,82600,2021-08-30
000270,2021-10-08,buy,81900,0.751,2021-10-01/2021-10-05/2021-10-06/2021-10-07,2021-10-12,84200,2021-10-13
000270,2021-11-12,buy,86800,0.745,2021-11-09/2021-11-10/2021-11-11,2021-11-12,84000,2021-11-17
000270,2021-11-19,buy,83800,0.777,2021-11-15/2021-11-16/2021-11-17/2021-11-18,2021-11-19,83400,2021-11-24
000270,2021-11-30,buy,77800,0.715,2021-11-25/2021-11-26/2021-11-29,2021-11-30,83900,2021-12-06
000270,2021-12-02,buy,81600,0.742,2021-11-25/2021-11-26/2021-11-29/2021-11-30/2021-12-01,2021-12-02,83300,2021-12-07
