Ticker,Date,Label,Close,Probability,Range,Detect,Five,End
000430,2019-06-05,buy,4300,0.739,2019-05-30/2019-05-31/2019-06-03/2019-06-04,2019-06-07,4465,2019-06-10
000430,2019-07-03,buy,4450,0.727,2019-06-18/2019-06-19/2019-06-20/2019-06-21/2019-06-24/2019-06-25/2019-06-26/2019-06-27/2019-06-28/2019-07-01/2019-07-02,2019-07-03,4305,2019-07-08
000430,2019-08-09,buy,3850,0.763,2019-08-05/2019-08-06/2019-08-07/2019-08-08,2019-08-12,3965,2019-08-14
000430,2019-10-08,buy,3710,0.726,2019-10-02/2019-10-04/2019-10-07,2019-10-08,3730,2019-10-14
000430,2019-11-05,buy,3630,0.746,2019-10-22/2019-10-23/2019-10-24/2019-10-25/2019-10-28/2019-10-29/2019-10-30/2019-10-31/2019-11-01/2019-11-04,2019-11-05,3640,2019-11-11
000430,2019-11-28,buy,3470,0.788,2019-11-19/2019-11-20/2019-11-21/2019-11-22/2019-11-25/2019-11-26/2019-11-27,2019-11-28,3410,2019-12-03
000430,2019-11-29,buy,3415,0.796,2019-11-19/2019-11-20/2019-11-21/2019-11-22/2019-11-25/2019-11-26/2019-11-27/2019-11-28,2019-11-29,3380,2019-12-04
000430,2019-12-12,buy,3365,0.762,2019-12-06/2019-12-09/2019-12-10/2019-12-11,2019-12-16,3415,2019-12-17
000430,2019-12-13,buy,3385,0.774,2019-12-06/2019-12-09/2019-12-10/2019-12-11/2019-12-12,2019-12-17,3445,2019-12-18
000430,2020-01-10,buy,3400,0.708,2020-01-03/2020-01-06/2020-01-07/2020-01-08/2020-01-09,2020-03-20,3450,2020-01-15
000430,2020-01-13,buy,3405,0.756,2020-01-03/2020-01-06/2020-01-07/2020-01-08/2020-01-09/2020-01-10,2020-05-20,3475,2020-01-20
000430,2020-03-25,buy,2535,0.727,2020-03-20/2020-03-23/2020-03-24,2020-04-06,2700,2020-03-30
000430,2020-03-26,buy,2595,0.709,2020-03-20/2020-03-23/2020-03-24/2020-03-25,2020-05-26,2790,2020-03-31
000430,2020-07-15,buy,3110,0.766,2020-06-26/2020-06-29/2020-06-30/2020-07-01/2020-07-02/2020-07-03/2020-07-06/2020-07-07/2020-07-08/2020-07-09/2020-07-10/2020-07-13/2020-07-14,2020-07-15,3155,2020-07-20
000430,2020-08-26,buy,3100,0.774,2020-08-18/2020-08-19/2020-08-20/2020-08-21/2020-08-24/2020-08-25,2020-09-23,3120,2020-08-31
000430,2020-08-27,buy,3045,0.708,2020-08-18/2020-08-19/2020-08-20/2020-08-21/2020-08-24/2020-08-25/2020-08-26,2020-09-04,3180,2020-09-01
000430,2020-08-28,buy,3065,0.743,2020-08-18/2020-08-19/2020-08-20/2020-08-21/2020-08-24/2020-08-25/2020-08-26/2020-08-27,2020-09-08,3345,2020-09-02
000430,2020-08-31,buy,3120,0.743,2020-08-14/2020-08-18/2020-08-19/2020-08-20/2020-08-21/2020-08-24/2020-08-25/2020-08-26/2020-08-27/2020-08-28,2020-09-15,3280,2020-09-07
000430,2020-09-01,buy,3180,0.856,2020-08-14/2020-08-18/2020-08-19/2020-08-20/2020-08-21/2020-08-24/2020-08-25/2020-08-26/2020-08-27/2020-08-28/2020-08-31,2020-09-03,3280,2020-09-07
000430,2020-09-28,buy,4210,0.739,2020-09-23/2020-09-24/2020-09-25,2021-09-17,4120,2020-10-05
000430,2020-10-22,buy,4030,0.724,2020-10-16/2020-10-19/2020-10-20/2020-10-21,2020-10-23,3925,2020-10-27
000430,2020-12-07,buy,3855,0.743,2020-11-25/2020-11-26/2020-11-27/2020-11-30/2020-12-01/2020-12-02/2020-12-03/2020-12-04,2020-12-07,3950,2020-12-14
000430,2020-12-23,buy,3780,0.704,2020-12-14/2020-12-15/2020-12-16/2020-12-17/2020-12-18/2020-12-21/2020-12-22,2020-12-23,3805,2020-12-28
000430,2021-01-04,buy,3895,0.728,2020-12-18/2020-12-21/2020-12-22/2020-12-23/2020-12-24/2020-12-28/2020-12-29/2020-12-30,2021-10-08,4030,2021-01-11
000430,2021-02-19,buy,4165,0.705,2021-02-15/2021-02-16/2021-02-17/2021-02-18,2021-02-19,3985,2021-02-24
000430,2021-02-22,buy,4205,0.76,2021-02-15/2021-02-16/2021-02-17/2021-02-18/2021-02-19,2021-02-22,4140,2021-03-02
000430,2021-02-26,buy,4140,0.768,2021-02-23/2021-02-24/2021-02-25,2021-04-01,4200,2021-03-03
000430,2021-04-12,buy,4360,0.708,2021-04-05/2021-04-06/2021-04-07/2021-04-08/2021-04-09,2021-04-12,4405,2021-04-19
000430,2021-05-03,buy,4230,0.764,2021-04-27/2021-04-28/2021-04-29/2021-04-30,2021-05-03,4355,2021-05-10
000430,2021-05-14,buy,4270,0.711,2021-05-10/2021-05-11/2021-05-12/2021-05-13,2021-05-14,4235,2021-05-20
000430,2021-05-17,buy,4215,0.704,2021-05-11/2021-05-12/2021-05-13/2021-05-14,2021-06-09,4230,2021-05-24
000430,2021-06-24,buy,4230,0.771,2021-06-18/2021-06-21/2021-06-22/2021-06-23,2021-06-24,4270,2021-06-29
000430,2021-06-25,buy,4225,0.723,2021-06-18/2021-06-21/2021-06-22/2021-06-23/2021-06-24,2021-06-25,4245,2021-06-30
000430,2021-07-05,buy,4190,0.714,2021-06-18/2021-06-21/2021-06-22/2021-06-23/2021-06-24/2021-06-25/2021-06-28/2021-06-29/2021-06-30/2021-07-01/2021-07-02,2021-07-05,4085,2021-07-12
000430,2021-07-06,buy,4205,0.743,2021-06-18/2021-06-21/2021-06-22/2021-06-23/2021-06-24/2021-06-25/2021-06-28/2021-06-29/2021-06-30/2021-07-01/2021-07-02/2021-07-05,2021-07-06,4085,2021-07-12
000430,2021-07-13,buy,4080,0.768,2021-07-07/2021-07-08/2021-07-09/2021-07-12,2021-07-13,4075,2021-07-19
000430,2021-09-30,buy,4115,0.716,2021-09-27/2021-09-28/2021-09-29,2021-09-30,3920,2021-10-05
000430,2021-10-06,buy,3900,0.731,2021-09-30/2021-10-01/2021-10-05,2021-10-06,3950,2021-10-12
000430,2021-10-07,buy,3990,0.8,2021-09-30/2021-10-01/2021-10-05/2021-10-06,2021-10-07,3950,2021-10-12
000430,2021-10-08,buy,4000,0.776,2021-09-30/2021-10-01/2021-10-05/2021-10-06/2021-10-07,2021-10-08,4010,2021-10-13
000430,2021-11-01,buy,4205,0.712,2021-10-25/2021-10-26/2021-10-27/2021-10-28/2021-10-29,2021-11-01,4100,2021-11-08
000430,2021-11-02,buy,4210,0.729,2021-10-26/2021-10-27/2021-10-28/2021-10-29/2021-11-01,2021-11-02,4100,2021-11-08
000430,2021-11-11,buy,3960,0.817,2021-11-02/2021-11-03/2021-11-04/2021-11-05/2021-11-08/2021-11-09/2021-11-10,2021-11-11,3995,2021-11-16
000430,2021-12-03,buy,3700,0.781,2021-11-29/2021-11-30/2021-12-01/2021-12-02,2021-12-06,3780,2021-12-08
