Ticker,Date,Label,Close,Probability,Range,Detect,Five,End
000660,2019-06-03,buy,66600,0.745,2019-05-24/2019-05-27/2019-05-28/2019-05-29/2019-05-30/2019-05-31,2019-06-03,66800,2019-06-10
000660,2019-06-04,buy,65100,0.713,2019-05-24/2019-05-27/2019-05-28/2019-05-29/2019-05-30/2019-05-31/2019-06-03,2019-06-04,66800,2019-06-10
000660,2019-06-05,buy,65100,0.704,2019-05-24/2019-05-27/2019-05-28/2019-05-29/2019-05-30/2019-05-31/2019-06-03/2019-06-04,2019-06-05,66800,2019-06-10
000660,2019-06-11,buy,67200,0.725,2019-05-24/2019-05-27/2019-05-28/2019-05-29/2019-05-30/2019-05-31/2019-06-03/2019-06-04/2019-06-05/2019-06-07/2019-06-10,2019-06-11,63700,2019-06-17
000660,2019-06-17,buy,63700,0.79,2019-06-12/2019-06-13/2019-06-14,2019-06-17,66900,2019-06-24
000660,2019-06-18,buy,63400,0.762,2019-06-12/2019-06-13/2019-06-14/2019-06-17,2019-06-18,66900,2019-06-24
000660,2019-06-19,buy,67200,0.701,2019-06-12/2019-06-13/2019-06-14/2019-06-17/2019-06-18,2019-10-02,66900,2019-06-24
000660,2019-06-20,buy,67300,0.742,2019-06-12/2019-06-13/2019-06-14/2019-06-17/2019-06-18/2019-06-19,2019-06-26,66700,2019-06-25
000660,2019-07-10,buy,72900,0.799,2019-07-02/2019-07-03/2019-07-04/2019-07-05/2019-07-08/2019-07-09,2020-06-23,76200,2019-07-15
000660,2019-08-28,buy,73300,0.769,2019-08-23/2019-08-26/2019-08-27,2020-08-11,77600,2019-09-02
000660,2019-08-29,buy,73300,0.717,2019-08-23/2019-08-26/2019-08-27/2019-08-28,2020-08-04,77000,2019-09-03
000660,2019-09-02,buy,77600,0.744,2019-08-27/2019-08-28/2019-08-29/2019-08-30,2020-08-24,84300,2019-09-09
000660,2019-10-23,buy,77700,0.701,2019-10-17/2019-10-18/2019-10-21/2019-10-22,2019-12-05,82900,2019-10-28
000660,2019-11-12,buy,83200,0.82,2019-11-05/2019-11-06/2019-11-07/2019-11-08/2019-11-11,2019-11-12,85500,2019-11-18
000660,2019-11-22,buy,81700,0.801,2019-11-19/2019-11-20/2019-11-21,2019-11-22,82700,2019-11-27
000660,2019-12-04,buy,77700,0.718,2019-11-28/2019-11-29/2019-12-02/2019-12-03,2019-12-04,80700,2019-12-09
000660,2019-12-09,buy,80700,0.732,2019-12-02/2019-12-03/2019-12-04/2019-12-05/2019-12-06,2020-01-20,88600,2019-12-16
000660,2020-02-03,buy,94700,0.793,2020-01-29/2020-01-30/2020-01-31,2020-02-03,98800,2020-02-10
000660,2020-02-04,buy,97100,0.751,2020-01-29/2020-01-30/2020-01-31/2020-02-03,2020-02-10,98800,2020-02-10
000660,2020-02-05,buy,97700,0.718,2020-01-29/2020-01-30/2020-01-31/2020-02-03/2020-02-04,2020-02-05,98800,2020-02-10
000660,2020-02-26,buy,94600,0.777,2020-02-21/2020-02-24/2020-02-25,2020-02-26,92100,2020-03-02
000660,2020-02-28,buy,87900,0.702,2020-02-25/2020-02-26/2020-02-27,2020-02-28,94300,2020-03-04
000660,2020-03-23,buy,69400,0.723,2020-03-18/2020-03-19/2020-03-20,2020-03-27,83700,2020-03-30
000660,2020-03-25,buy,84500,0.732,2020-03-20/2020-03-23/2020-03-24,2021-03-19,83700,2020-03-30
000660,2020-05-18,buy,81100,0.701,2020-05-13/2020-05-14/2020-05-15,2020-06-25,81400,2020-05-25
000660,2020-07-13,buy,83000,0.708,2020-07-06/2020-07-07/2020-07-08/2020-07-09/2020-07-10,2020-07-13,82200,2020-07-20
000660,2020-08-04,buy,81600,0.703,2020-07-30/2020-07-31/2020-08-03,2020-08-04,81400,2020-08-10
000660,2020-08-05,buy,80700,0.774,2020-07-30/2020-07-31/2020-08-03/2020-08-04,2020-08-05,81400,2020-08-10
000660,2020-08-06,buy,81100,0.779,2020-07-30/2020-07-31/2020-08-03/2020-08-04/2020-08-05,2020-08-06,81300,2020-08-11
000660,2020-08-10,buy,81400,0.8,2020-07-30/2020-07-31/2020-08-03/2020-08-04/2020-08-05/2020-08-06/2020-08-07,2020-08-10,78100,2020-08-18
000660,2020-08-18,buy,78100,0.725,2020-07-31/2020-08-03/2020-08-04/2020-08-05/2020-08-06/2020-08-07/2020-08-10/2020-08-11/2020-08-12/2020-08-13/2020-08-14,2020-08-18,75500,2020-08-24
000660,2020-08-24,buy,75500,0.769,2020-08-19/2020-08-20/2020-08-21,2020-08-24,75100,2020-08-31
000660,2020-09-04,buy,78700,0.75,2020-08-28/2020-08-31/2020-09-01/2020-09-02/2020-09-03,2021-08-20,77300,2020-09-09
000660,2020-10-22,buy,83300,0.731,2020-10-14/2020-10-15/2020-10-16/2020-10-19/2020-10-20/2020-10-21,2020-10-22,82600,2020-10-27
000660,2020-10-23,buy,83900,0.796,2020-10-16/2020-10-19/2020-10-20/2020-10-21/2020-10-22,2020-10-23,82900,2020-10-28
000660,2020-10-28,buy,82900,0.721,2020-10-19/2020-10-20/2020-10-21/2020-10-22/2020-10-23/2020-10-26/2020-10-27,2020-10-28,79600,2020-11-02
000660,2020-11-03,buy,81400,0.708,2020-10-28/2020-10-29/2020-10-30/2020-11-02,2020-11-03,86000,2020-11-09
000660,2020-11-04,buy,83200,0.726,2020-10-28/2020-10-29/2020-10-30/2020-11-02/2020-11-03,2020-12-29,86000,2020-11-09
000660,2020-12-24,buy,118000,0.746,2020-12-18/2020-12-21/2020-12-22/2020-12-23,2021-12-06,116000,2020-12-29
000660,2021-01-13,buy,133000,0.726,2021-01-08/2021-01-11/2021-01-12,2021-01-13,130000,2021-01-18
000660,2021-02-02,buy,130000,0.731,2021-01-27/2021-01-28/2021-01-29/2021-02-01,2021-04-13,125000,2021-02-08
000660,2021-02-03,buy,130000,0.706,2021-01-27/2021-01-28/2021-01-29/2021-02-01/2021-02-02,2021-04-08,125000,2021-02-08
000660,2021-03-11,buy,137000,0.701,2021-03-05/2021-03-08/2021-03-09/2021-03-10,2021-03-11,140500,2021-03-16
000660,2021-03-30,buy,134500,0.814,2021-03-22/2021-03-23/2021-03-24/2021-03-25/2021-03-26/2021-03-29,2021-03-30,143000,2021-04-05
000660,2021-04-27,buy,135000,0.835,2021-04-20/2021-04-21/2021-04-22/2021-04-23/2021-04-26,2021-04-27,131500,2021-05-03
000660,2021-05-03,buy,131500,0.782,2021-04-27/2021-04-28/2021-04-29/2021-04-30,2021-05-03,130000,2021-05-10
000660,2021-05-04,buy,132000,0.802,2021-04-27/2021-04-28/2021-04-29/2021-04-30/2021-05-03,2021-05-04,130000,2021-05-10
000660,2021-05-14,buy,118500,0.75,2021-05-11/2021-05-12/2021-05-13,2021-05-14,122500,2021-05-20
000660,2021-05-18,buy,121000,0.792,2021-05-11/2021-05-12/2021-05-13/2021-05-14/2021-05-17,2021-05-18,119500,2021-05-24
000660,2021-05-20,buy,122500,0.75,2021-05-11/2021-05-12/2021-05-13/2021-05-14/2021-05-17/2021-05-18,2021-05-20,123000,2021-05-25
000660,2021-08-03,buy,120000,0.725,2021-07-27/2021-07-28/2021-07-29/2021-07-30/2021-08-02,2021-08-03,116000,2021-08-09
000660,2021-08-19,buy,102500,0.797,2021-08-11/2021-08-12/2021-08-13/2021-08-17/2021-08-18,2021-08-19,105000,2021-08-24
000660,2021-10-08,buy,94000,0.726,2021-10-01/2021-10-05/2021-10-06/2021-10-07,2021-10-08,92000,2021-10-13
000660,2021-10-15,buy,98400,0.764,2021-10-07/2021-10-08/2021-10-12/2021-10-13/2021-10-14,2021-10-18,97900,2021-10-20
