Ticker,Date,Label,Close,Probability,Range,Detect,Five,End
000155,2019-06-12,buy,63691,0.703,2019-05-27/2019-05-28/2019-05-29/2019-05-30/2019-05-31/2019-06-03/2019-06-04/2019-06-05/2019-06-07/2019-06-10/2019-06-11,2019-07-10,65160,2019-06-17
000155,2019-08-08,buy,62914,0.761,2019-08-05/2019-08-06/2019-08-07,2019-08-08,63519,2019-08-13
000155,2019-08-09,buy,63519,0.762,2019-08-05/2019-08-06/2019-08-07/2019-08-08,2019-08-12,63519,2019-08-14
000155,2019-08-12,buy,63432,0.776,2019-08-05/2019-08-06/2019-08-07/2019-08-08/2019-08-09,2020-07-24,63605,2019-08-19
000155,2019-11-14,buy,65500,0.723,2019-11-11/2019-11-12/2019-11-13,2019-11-14,66100,2019-11-19
000155,2019-11-18,buy,65500,0.762,2019-11-12/2019-11-13/2019-11-14/2019-11-15,2019-11-18,64900,2019-11-25
000155,2019-11-19,buy,66100,0.737,2019-11-12/2019-11-13/2019-11-14/2019-11-15/2019-11-18,2019-11-19,64900,2019-11-25
000155,2019-12-11,buy,60700,0.706,2019-12-05/2019-12-06/2019-12-09/2019-12-10,2019-12-11,62000,2019-12-16
000155,2020-01-06,buy,60100,0.717,2019-12-30/2020-01-02/2020-01-03,2020-01-06,60000,2020-01-13
000155,2020-01-07,buy,60100,0.715,2019-12-30/2020-01-02/2020-01-03/2020-01-06,2020-01-07,60000,2020-01-13
000155,2020-01-08,buy,59400,0.76,2019-12-30/2020-01-02/2020-01-03/2020-01-06/2020-01-07,2020-01-08,60000,2020-01-13
000155,2020-01-09,buy,59700,0.723,2019-12-30/2020-01-02/2020-01-03/2020-01-06/2020-01-07/2020-01-08,2020-01-09,60100,2020-01-14
000155,2020-02-06,buy,57600,0.767,2020-01-30/2020-01-31/2020-02-03/2020-02-04/2020-02-05,2020-02-06,58000,2020-02-11
000155,2020-02-07,buy,57700,0.731,2020-01-30/2020-01-31/2020-02-03/2020-02-04/2020-02-05/2020-02-06,2020-02-24,57900,2020-02-12
000155,2020-02-26,buy,56400,0.726,2020-02-21/2020-02-24/2020-02-25,2020-02-27,55000,2020-03-02
000155,2020-03-03,buy,55000,0.796,2020-02-27/2020-02-28/2020-03-02,2020-03-05,54300,2020-03-09
000155,2020-03-11,buy,42900,0.701,2020-03-06/2020-03-09/2020-03-10,2020-03-11,35350,2020-03-16
000155,2020-03-18,buy,33350,0.776,2020-03-12/2020-03-13/2020-03-16/2020-03-17,2020-03-18,27100,2020-03-23
000155,2020-03-23,buy,27100,0.793,2020-03-18/2020-03-19/2020-03-20,2020-04-22,34650,2020-03-30
000155,2020-03-24,buy,30050,0.77,2020-03-18/2020-03-19/2020-03-20/2020-03-23,2020-04-13,34650,2020-03-30
000155,2020-03-25,buy,34600,0.72,2020-03-18/2020-03-19/2020-03-20/2020-03-23/2020-03-24,2020-03-26,34650,2020-03-30
000155,2020-04-22,buy,29750,0.747,2020-04-14/2020-04-16/2020-04-17/2020-04-20/2020-04-21,2020-04-22,29200,2020-04-27
000155,2020-05-19,buy,27150,0.728,2020-05-14/2020-05-15/2020-05-18,2020-05-19,27150,2020-05-25
000155,2020-05-20,buy,27300,0.71,2020-05-14/2020-05-15/2020-05-18/2020-05-19,2020-10-15,27150,2020-05-25
000155,2020-05-21,buy,27400,0.756,2020-05-14/2020-05-15/2020-05-18/2020-05-19/2020-05-20,2020-07-03,27750,2020-05-26
000155,2020-07-17,buy,34500,0.755,2020-07-09/2020-07-10/2020-07-13/2020-07-14/2020-07-15/2020-07-16,2020-07-17,40300,2020-07-22
000155,2020-07-20,buy,35550,0.72,2020-07-09/2020-07-10/2020-07-13/2020-07-14/2020-07-15/2020-07-16/2020-07-17,2020-07-20,37600,2020-07-27
000155,2020-07-21,buy,43000,0.74,2020-07-09/2020-07-10/2020-07-13/2020-07-14/2020-07-15/2020-07-16/2020-07-17/2020-07-20,2020-08-31,37600,2020-07-27
000155,2020-08-25,buy,36350,0.738,2020-08-14/2020-08-18/2020-08-19/2020-08-20/2020-08-21/2020-08-24,2020-08-25,37500,2020-08-31
000155,2020-08-26,buy,36000,0.731,2020-08-14/2020-08-18/2020-08-19/2020-08-20/2020-08-21/2020-08-24/2020-08-25,2020-10-21,37500,2020-08-31
000155,2021-01-07,buy,41700,0.715,2020-12-29/2020-12-30/2021-01-04/2021-01-05/2021-01-06,2021-01-07,39650,2021-01-12
000155,2021-01-15,buy,42150,0.763,2021-01-08/2021-01-11/2021-01-12/2021-01-13/2021-01-14,2021-02-01,41050,2021-01-20
000155,2021-02-24,buy,37700,0.773,2021-02-15/2021-02-16/2021-02-17/2021-02-18/2021-02-19/2021-02-22/2021-02-23,2021-02-24,37950,2021-03-02
000155,2021-03-02,buy,37950,0.773,2021-02-23/2021-02-24/2021-02-25/2021-02-26,2021-03-02,37350,2021-03-08
000155,2021-03-08,buy,37350,0.829,2021-02-23/2021-02-24/2021-02-25/2021-02-26/2021-03-02/2021-03-03/2021-03-04/2021-03-05,2021-03-08,38600,2021-03-15
000155,2021-03-09,buy,37950,0.75,2021-02-23/2021-02-24/2021-02-25/2021-02-26/2021-03-02/2021-03-03/2021-03-04/2021-03-05/2021-03-08,2021-03-09,38600,2021-03-15
000155,2021-03-10,buy,37550,0.805,2021-02-23/2021-02-24/2021-02-25/2021-02-26/2021-03-02/2021-03-03/2021-03-04/2021-03-05/2021-03-08/2021-03-09,2021-03-10,38600,2021-03-15
000155,2021-03-11,buy,38050,0.712,2021-02-23/2021-02-24/2021-02-25/2021-02-26/2021-03-02/2021-03-03/2021-03-04/2021-03-05/2021-03-08/2021-03-09/2021-03-10,2021-03-30,38700,2021-03-16
000155,2021-03-12,buy,38650,0.776,2021-02-23/2021-02-24/2021-02-25/2021-02-26/2021-03-02/2021-03-03/2021-03-04/2021-03-05/2021-03-08/2021-03-09/2021-03-10/2021-03-11,2021-03-26,38600,2021-03-17
000155,2021-06-29,buy,65000,0.737,2021-06-11/2021-06-14/2021-06-15/2021-06-16/2021-06-17/2021-06-18/2021-06-21/2021-06-22/2021-06-23/2021-06-24/2021-06-25/2021-06-28,2021-07-06,65100,2021-07-05
000155,2021-07-21,buy,69200,0.709,2021-07-16/2021-07-19/2021-07-20,2021-07-21,69200,2021-07-26
000155,2021-07-29,buy,68700,0.701,2021-07-19/2021-07-20/2021-07-21/2021-07-22/2021-07-23/2021-07-26/2021-07-27/2021-07-28,2021-07-29,66200,2021-08-03
000155,2021-07-30,buy,68400,0.715,2021-07-19/2021-07-20/2021-07-21/2021-07-22/2021-07-23/2021-07-26/2021-07-27/2021-07-28/2021-07-29,2021-07-30,68400,2021-08-04
000155,2021-08-02,buy,67500,0.72,2021-07-20/2021-07-21/2021-07-22/2021-07-23/2021-07-26/2021-07-27/2021-07-28/2021-07-29/2021-07-30,2021-08-02,66700,2021-08-09
000155,2021-08-19,buy,61900,0.712,2021-08-12/2021-08-13/2021-08-17/2021-08-18,2021-08-19,64900,2021-08-24
000155,2021-08-20,buy,61500,0.799,2021-08-13/2021-08-17/2021-08-18/2021-08-19,2021-08-20,64700,2021-08-25
000155,2021-08-23,buy,62800,0.803,2021-08-13/2021-08-17/2021-08-18/2021-08-19/2021-08-20,2021-08-23,65300,2021-08-30
000155,2021-08-24,buy,64900,0.722,2021-08-17/2021-08-18/2021-08-19/2021-08-20/2021-08-23,2021-09-01,65300,2021-08-30
000155,2021-11-12,buy,84800,0.705,2021-11-09/2021-11-10/2021-11-11,2021-11-12,86500,2021-11-17
000155,2021-11-26,buy,75400,0.762,2021-11-19/2021-11-22/2021-11-23/2021-11-24/2021-11-25,2021-11-26,73200,2021-12-01
000155,2021-12-02,buy,73800,0.746,2021-11-26/2021-11-29/2021-11-30/2021-12-01,2021-12-17,76300,2021-12-07
