Ticker,Date,Label,Close,Probability,Range,Detect,Five,End
000725,2019-11-15,buy,150771,0.71,2019-10-22/2019-10-23/2019-10-24/2019-10-25/2019-10-28/2019-10-29/2019-10-30/2019-10-31/2019-11-01/2019-11-04/2019-11-05/2019-11-06/2019-11-07/2019-11-08/2019-11-11/2019-11-12/2019-11-13/2019-11-14,2019-11-18,150275,2019-11-20
000725,2019-11-29,buy,143828,0.773,2019-11-20/2019-11-21/2019-11-22/2019-11-25/2019-11-26/2019-11-27/2019-11-28,2019-11-29,140852,2019-12-04
000725,2019-12-02,buy,141348,0.758,2019-11-20/2019-11-21/2019-11-22/2019-11-25/2019-11-26/2019-11-27/2019-11-28/2019-11-29,2019-12-02,136884,2019-12-09
000725,2019-12-06,buy,136884,0.771,2019-11-27/2019-11-28/2019-11-29/2019-12-02/2019-12-03/2019-12-04/2019-12-05,2019-12-06,137876,2019-12-11
000725,2019-12-13,buy,140852,0.72,2019-11-29/2019-12-02/2019-12-03/2019-12-04/2019-12-05/2019-12-06/2019-12-09/2019-12-10/2019-12-11/2019-12-12,2019-12-18,135396,2019-12-18
000725,2019-12-30,buy,125477,0.746,2019-12-20/2019-12-23/2019-12-24/2019-12-26/2019-12-27,2019-12-30,113078,2020-01-06
000725,2020-01-10,buy,117542,0.73,2020-01-07/2020-01-08/2020-01-09,2020-01-16,122005,2020-01-15
000725,2020-02-28,buy,99191,0.802,2020-02-21/2020-02-24/2020-02-25/2020-02-26/2020-02-27,2020-02-28,101671,2020-03-04
000725,2020-03-05,buy,105639,0.704,2020-02-26/2020-02-27/2020-02-28/2020-03-02/2020-03-03/2020-03-04,2020-03-06,98795,2020-03-10
000725,2020-03-12,buy,91950,0.725,2020-03-06/2020-03-09/2020-03-10/2020-03-11,2020-03-12,78361,2020-03-17
000725,2020-03-17,buy,78361,0.728,2020-03-12/2020-03-13/2020-03-16,2020-03-17,67946,2020-03-23
000725,2020-03-23,buy,67946,0.715,2020-03-18/2020-03-19/2020-03-20,2020-03-23,83321,2020-03-30
000725,2020-08-24,buy,208302,0.704,2020-08-18/2020-08-19/2020-08-20/2020-08-21,2020-09-15,215741,2020-08-31
000725,2020-10-22,buy,188464,0.707,2020-10-19/2020-10-20/2020-10-21,2020-11-23,173585,2020-10-27
000725,2021-01-04,buy,176561,0.706,2020-12-22/2020-12-23/2020-12-24/2020-12-28/2020-12-29/2020-12-30,2021-07-16,181024,2021-01-11
000725,2021-03-15,buy,189456,0.703,2021-03-09/2021-03-10/2021-03-11/2021-03-12,2021-04-09,168129,2021-03-22
000725,2021-07-28,buy,206318,0.77,2021-07-23/2021-07-26/2021-07-27,2021-07-29,197391,2021-08-02
000725,2021-08-17,buy,187472,0.772,2021-08-10/2021-08-11/2021-08-12/2021-08-13,2021-08-17,178049,2021-08-23
000725,2021-08-24,buy,180032,0.75,2021-08-18/2021-08-19/2021-08-20/2021-08-23,2021-08-26,178544,2021-08-30
000725,2021-08-25,buy,180528,0.737,2021-08-18/2021-08-19/2021-08-20/2021-08-23/2021-08-24,2021-08-25,178544,2021-08-30
000725,2021-10-08,buy,159500,0.775,2021-10-05/2021-10-06/2021-10-07,2021-10-08,156500,2021-10-13
000725,2021-10-12,buy,156000,0.72,2021-10-05/2021-10-06/2021-10-07/2021-10-08,2021-10-12,161000,2021-10-18
000725,2021-12-07,buy,77400,0.705,2021-11-29/2021-11-30/2021-12-01/2021-12-02/2021-12-03/2021-12-06,2021-12-13,78100,2021-12-13
