Ticker,Date,Label,Close,Probability,Range,Detect,Five,End
000140,2019-10-10,buy,10900,0.705,2019-10-04/2019-10-07/2019-10-08,2019-12-03,10850,2019-10-15
000140,2019-11-26,buy,13600,0.718,2019-11-20/2019-11-21/2019-11-22/2019-11-25,2019-11-26,12850,2019-12-02
000140,2019-12-02,buy,12850,0.782,2019-11-25/2019-11-26/2019-11-27/2019-11-28/2019-11-29,2019-12-02,12500,2019-12-09
000140,2019-12-03,buy,12950,0.743,2019-11-26/2019-11-27/2019-11-28/2019-11-29/2019-12-02,2019-12-03,12500,2019-12-09
000140,2019-12-06,buy,12600,0.778,2019-11-28/2019-11-29/2019-12-02/2019-12-03/2019-12-04/2019-12-05,2019-12-06,12250,2019-12-11
000140,2019-12-09,buy,12500,0.803,2019-11-28/2019-11-29/2019-12-02/2019-12-03/2019-12-04/2019-12-05/2019-12-06,2019-12-09,12400,2019-12-16
000140,2019-12-11,buy,12250,0.746,2019-12-04/2019-12-05/2019-12-06/2019-12-09/2019-12-10,2019-12-11,12400,2019-12-16
000140,2019-12-12,buy,12250,0.723,2019-12-04/2019-12-05/2019-12-06/2019-12-09/2019-12-10/2019-12-11,2019-12-12,12550,2019-12-17
000140,2019-12-17,buy,12550,0.708,2019-12-04/2019-12-05/2019-12-06/2019-12-09/2019-12-10/2019-12-11/2019-12-12/2019-12-13/2019-12-16,2020-09-04,12850,2019-12-23
000140,2019-12-18,buy,12900,0.712,2019-12-04/2019-12-05/2019-12-06/2019-12-09/2019-12-10/2019-12-11/2019-12-12/2019-12-13/2019-12-16/2019-12-17,2020-02-10,12850,2019-12-23
000140,2020-02-07,buy,14200,0.704,2020-01-29/2020-01-30/2020-01-31/2020-02-03/2020-02-04/2020-02-05/2020-02-06,2020-02-07,14250,2020-02-12
000140,2020-03-02,buy,11400,0.751,2020-02-26/2020-02-27/2020-02-28,2020-03-02,11700,2020-03-09
000140,2020-03-03,buy,11750,0.705,2020-02-27/2020-02-28/2020-03-02,2020-03-03,11700,2020-03-09
000140,2020-03-04,buy,12050,0.763,2020-02-27/2020-02-28/2020-03-02/2020-03-03,2020-03-04,11700,2020-03-09
000140,2020-03-05,buy,12250,0.756,2020-02-27/2020-02-28/2020-03-02/2020-03-03/2020-03-04,2020-03-11,11900,2020-03-10
000140,2020-03-23,buy,8100,0.703,2020-03-18/2020-03-19/2020-03-20,2020-03-23,9700,2020-03-30
000140,2020-03-25,buy,9020,0.733,2020-03-20/2020-03-23/2020-03-24,2020-03-31,9700,2020-03-30
000140,2020-03-26,buy,9200,0.718,2020-03-20/2020-03-23/2020-03-24/2020-03-25,2020-03-30,10050,2020-03-31
000140,2020-06-26,buy,22700,0.75,2020-06-23/2020-06-24/2020-06-25,2020-06-26,21350,2020-07-01
000140,2020-07-02,buy,21750,0.734,2020-06-26/2020-06-29/2020-06-30/2020-07-01,2020-07-02,22350,2020-07-07
000140,2020-07-17,buy,21350,0.723,2020-07-13/2020-07-14/2020-07-15/2020-07-16,2020-07-17,20750,2020-07-22
000140,2020-07-28,buy,20800,0.748,2020-07-16/2020-07-17/2020-07-20/2020-07-21/2020-07-22/2020-07-23/2020-07-24/2020-07-27,2020-07-31,22300,2020-08-03
000140,2020-08-21,buy,19100,0.804,2020-08-14/2020-08-18/2020-08-19/2020-08-20,2020-08-21,18500,2020-08-26
000140,2020-08-24,buy,19200,0.825,2020-08-14/2020-08-18/2020-08-19/2020-08-20/2020-08-21,2020-08-24,17900,2020-08-31
000140,2020-08-26,buy,18500,0.761,2020-08-14/2020-08-18/2020-08-19/2020-08-20/2020-08-21/2020-08-24/2020-08-25,2020-08-26,17900,2020-08-31
000140,2020-08-27,buy,17800,0.742,2020-08-19/2020-08-20/2020-08-21/2020-08-24/2020-08-25/2020-08-26,2020-08-27,17700,2020-09-01
000140,2020-09-02,buy,17800,0.8,2020-08-25/2020-08-26/2020-08-27/2020-08-28/2020-08-31/2020-09-01,2020-09-02,17150,2020-09-07
000140,2020-09-04,buy,17100,0.809,2020-08-25/2020-08-26/2020-08-27/2020-08-28/2020-08-31/2020-09-01/2020-09-02/2020-09-03,2020-09-04,17200,2020-09-09
000140,2020-09-23,buy,16250,0.784,2020-09-17/2020-09-18/2020-09-21/2020-09-22,2020-09-23,16900,2020-09-28
000140,2020-09-25,buy,15700,0.767,2020-09-17/2020-09-18/2020-09-21/2020-09-22/2020-09-23/2020-09-24,2020-09-25,16950,2020-10-05
000140,2020-09-28,buy,16900,0.743,2020-09-21/2020-09-22/2020-09-23/2020-09-24/2020-09-25,2020-09-28,16950,2020-10-05
000140,2020-09-29,buy,16950,0.826,2020-09-21/2020-09-22/2020-09-23/2020-09-24/2020-09-25/2020-09-28,2020-09-29,16950,2020-10-05
000140,2020-10-28,buy,15100,0.745,2020-10-22/2020-10-23/2020-10-26/2020-10-27,2020-10-28,14800,2020-11-02
000140,2020-10-29,buy,14750,0.809,2020-10-22/2020-10-23/2020-10-26/2020-10-27/2020-10-28,2020-10-29,15200,2020-11-03
000140,2020-11-03,buy,15200,0.715,2020-10-28/2020-10-29/2020-10-30/2020-11-02,2020-11-25,15700,2020-11-09
000140,2020-11-04,buy,15500,0.706,2020-10-26/2020-10-27/2020-10-28/2020-10-29/2020-10-30/2020-11-02/2020-11-03,2020-12-03,15700,2020-11-09
000140,2020-12-10,buy,16050,0.725,2020-12-04/2020-12-07/2020-12-08/2020-12-09,2021-01-18,15400,2020-12-15
000140,2021-02-05,buy,15300,0.704,2021-01-28/2021-01-29/2021-02-01/2021-02-02/2021-02-03/2021-02-04,2021-03-31,15450,2021-02-10
000140,2021-02-08,buy,15400,0.717,2021-01-28/2021-01-29/2021-02-01/2021-02-02/2021-02-03/2021-02-04/2021-02-05,2021-09-24,15600,2021-02-15
000140,2021-04-08,buy,15950,0.717,2021-04-01/2021-04-02/2021-04-05/2021-04-06/2021-04-07,2021-04-08,16550,2021-04-13
000140,2021-04-09,buy,16350,0.732,2021-04-01/2021-04-02/2021-04-05/2021-04-06/2021-04-07/2021-04-08,2021-04-09,16400,2021-04-14
000140,2021-06-11,buy,18500,0.764,2021-06-03/2021-06-04/2021-06-07/2021-06-08/2021-06-09/2021-06-10,2021-06-11,17750,2021-06-16
000140,2021-06-16,buy,17750,0.765,2021-06-11/2021-06-14/2021-06-15,2021-06-16,17200,2021-06-21
000140,2021-06-21,buy,17200,0.781,2021-06-11/2021-06-14/2021-06-15/2021-06-16/2021-06-17/2021-06-18,2021-06-21,17150,2021-06-28
000140,2021-06-29,buy,17150,0.707,2021-06-17/2021-06-18/2021-06-21/2021-06-22/2021-06-23/2021-06-24/2021-06-25/2021-06-28,2021-06-29,16850,2021-07-05
000140,2021-07-02,buy,17000,0.754,2021-06-22/2021-06-23/2021-06-24/2021-06-25/2021-06-28/2021-06-29/2021-06-30/2021-07-01,2021-07-02,16550,2021-07-07
000140,2021-07-12,buy,16100,0.72,2021-07-07/2021-07-08/2021-07-09,2021-07-12,16350,2021-07-19
000140,2021-07-13,buy,16350,0.721,2021-07-07/2021-07-08/2021-07-09/2021-07-12,2021-07-13,16350,2021-07-19
000140,2021-07-29,buy,15350,0.724,2021-07-22/2021-07-23/2021-07-26/2021-07-27/2021-07-28,2021-07-29,15050,2021-08-03
000140,2021-07-30,buy,15200,0.774,2021-07-23/2021-07-26/2021-07-27/2021-07-28/2021-07-29,2021-07-30,15200,2021-08-04
000140,2021-08-04,buy,15200,0.738,2021-07-27/2021-07-28/2021-07-29/2021-07-30/2021-08-02/2021-08-03,2021-08-04,15350,2021-08-09
000140,2021-08-06,buy,15600,0.714,2021-07-28/2021-07-29/2021-07-30/2021-08-02/2021-08-03/2021-08-04/2021-08-05,2021-08-06,15050,2021-08-11
000140,2021-08-13,buy,14700,0.803,2021-08-09/2021-08-10/2021-08-11/2021-08-12,2021-08-13,14500,2021-08-18
000140,2021-08-25,buy,14350,0.788,2021-08-19/2021-08-20/2021-08-23/2021-08-24,2021-08-25,14400,2021-08-30
000140,2021-09-30,buy,14150,0.749,2021-09-16/2021-09-17/2021-09-23/2021-09-24/2021-09-27/2021-09-28/2021-09-29,2021-09-30,14200,2021-10-05
000140,2021-10-13,buy,14000,0.746,2021-09-16/2021-09-17/2021-09-23/2021-09-24/2021-09-27/2021-09-28/2021-09-29/2021-09-30/2021-10-01/2021-10-05/2021-10-06/2021-10-07/2021-10-08/2021-10-12,2021-10-13,15150,2021-10-18
000140,2021-10-14,buy,14650,0.728,2021-09-17/2021-09-23/2021-09-24/2021-09-27/2021-09-28/2021-09-29/2021-09-30/2021-10-01/2021-10-05/2021-10-06/2021-10-07/2021-10-08/2021-10-12/2021-10-13,2021-10-14,14950,2021-10-19
000140,2021-11-08,buy,14650,0.761,2021-11-02/2021-11-03/2021-11-04/2021-11-05,2021-11-08,14250,2021-11-15
000140,2021-11-17,buy,13800,0.806,2021-11-09/2021-11-10/2021-11-11/2021-11-12/2021-11-15/2021-11-16,2021-11-17,13800,2021-11-22
000140,2021-11-19,buy,13800,0.711,2021-11-15/2021-11-16/2021-11-17/2021-11-18,2021-11-19,13500,2021-11-24
000140,2021-11-25,buy,13450,0.796,2021-11-16/2021-11-17/2021-11-18/2021-11-19/2021-11-22/2021-11-23/2021-11-24,2021-11-25,11700,2021-11-30
000140,2021-11-29,buy,12500,0.744,2021-11-23/2021-11-24/2021-11-25/2021-11-26,2021-11-29,12450,2021-12-06
000140,2021-12-02,buy,12300,0.799,2021-11-29/2021-11-30/2021-12-01,2021-12-02,12600,2021-12-07
