Ticker,Date,Label,Close,Probability,Range,Detect,Five,End
000120,2019-10-10,buy,144500,0.715,2019-09-27/2019-09-30/2019-10-01/2019-10-02/2019-10-04/2019-10-07/2019-10-08,2019-12-16,144500,2019-10-15
000120,2019-10-18,buy,155500,0.773,2019-10-10/2019-10-11/2019-10-14/2019-10-15/2019-10-16/2019-10-17,2020-10-05,159000,2019-10-23
000120,2019-11-29,buy,157500,0.756,2019-11-07/2019-11-08/2019-11-11/2019-11-12/2019-11-13/2019-11-14/2019-11-15/2019-11-18/2019-11-19/2019-11-20/2019-11-21/2019-11-22/2019-11-25/2019-11-26/2019-11-27/2019-11-28,2019-12-02,151000,2019-12-04
000120,2019-12-05,buy,149000,0.778,2019-11-29/2019-12-02/2019-12-03/2019-12-04,2019-12-05,157000,2019-12-10
000120,2019-12-06,buy,150500,0.754,2019-11-29/2019-12-02/2019-12-03/2019-12-04/2019-12-05,2019-12-06,155000,2019-12-11
000120,2019-12-11,buy,155000,0.776,2019-11-29/2019-12-02/2019-12-03/2019-12-04/2019-12-05/2019-12-06/2019-12-09/2019-12-10,2019-12-11,154500,2019-12-16
000120,2020-01-07,buy,147000,0.754,2019-12-30/2020-01-02/2020-01-03/2020-01-06,2020-01-07,145500,2020-01-13
000120,2020-01-08,buy,143500,0.705,2019-12-30/2020-01-02/2020-01-03/2020-01-06/2020-01-07,2020-01-08,145500,2020-01-13
000120,2020-01-09,buy,143500,0.733,2020-01-02/2020-01-03/2020-01-06/2020-01-07/2020-01-08,2020-01-09,145000,2020-01-14
000120,2020-01-10,buy,143500,0.782,2020-01-02/2020-01-03/2020-01-06/2020-01-07/2020-01-08/2020-01-09,2020-01-10,145500,2020-01-15
000120,2020-01-13,buy,145500,0.709,2020-01-02/2020-01-03/2020-01-06/2020-01-07/2020-01-08/2020-01-09/2020-01-10,2020-01-13,145500,2020-01-20
000120,2020-01-30,buy,143000,0.794,2020-01-23/2020-01-28/2020-01-29,2020-01-31,141500,2020-02-04
000120,2020-01-31,buy,146000,0.702,2020-01-23/2020-01-28/2020-01-29/2020-01-30,2020-11-09,143000,2020-02-05
000120,2020-02-18,buy,140000,0.755,2020-02-13/2020-02-14/2020-02-17,2020-02-18,134500,2020-02-24
000120,2020-02-19,buy,139000,0.754,2020-02-13/2020-02-14/2020-02-17/2020-02-18,2020-02-19,134500,2020-02-24
000120,2020-02-20,buy,137000,0.74,2020-02-13/2020-02-14/2020-02-17/2020-02-18/2020-02-19,2020-02-20,136500,2020-02-25
000120,2020-02-21,buy,136500,0.715,2020-02-14/2020-02-17/2020-02-18/2020-02-19/2020-02-20,2020-02-21,137000,2020-02-26
000120,2020-02-26,buy,137000,0.73,2020-02-19/2020-02-20/2020-02-21/2020-02-24/2020-02-25,2020-02-26,132000,2020-03-02
000120,2020-03-04,buy,142000,0.737,2020-02-27/2020-02-28/2020-03-02/2020-03-03,2020-03-04,135500,2020-03-09
000120,2020-03-19,buy,127000,0.797,2020-03-13/2020-03-16/2020-03-17/2020-03-18,2020-03-25,132000,2020-03-24
000120,2020-04-07,buy,135000,0.873,2020-03-31/2020-04-01/2020-04-02/2020-04-03/2020-04-06,2021-03-19,131000,2020-04-13
000120,2020-05-14,buy,144500,0.736,2020-04-29/2020-05-04/2020-05-06/2020-05-07/2020-05-08/2020-05-11/2020-05-12/2020-05-13,2021-04-14,155000,2020-05-19
000120,2020-08-24,buy,146000,0.78,2020-08-19/2020-08-20/2020-08-21,2020-09-10,151500,2020-08-31
000120,2020-08-25,buy,149000,0.701,2020-08-19/2020-08-20/2020-08-21/2020-08-24,2020-09-24,151500,2020-08-31
000120,2020-08-26,buy,150000,0.738,2020-08-19/2020-08-20/2020-08-21/2020-08-24/2020-08-25,2020-08-27,151500,2020-08-31
000120,2020-09-01,buy,156500,0.723,2020-08-25/2020-08-26/2020-08-27/2020-08-28/2020-08-31,2021-08-20,160000,2020-09-07
000120,2020-10-22,buy,170000,0.796,2020-10-13/2020-10-14/2020-10-15/2020-10-16/2020-10-19/2020-10-20/2020-10-21,2020-10-22,160500,2020-10-27
000120,2020-10-26,buy,163500,0.792,2020-10-21/2020-10-22/2020-10-23,2020-10-26,161000,2020-11-02
000120,2020-10-28,buy,161000,0.73,2020-10-23/2020-10-26/2020-10-27,2020-10-28,161000,2020-11-02
000120,2020-10-30,buy,159500,0.757,2020-10-23/2020-10-26/2020-10-27/2020-10-28/2020-10-29,2020-10-30,162000,2020-11-04
000120,2020-11-12,buy,161000,0.709,2020-11-06/2020-11-09/2020-11-10/2020-11-11,2020-11-25,157000,2020-11-17
000120,2020-11-19,buy,166000,0.729,2020-11-13/2020-11-16/2020-11-17/2020-11-18,2021-11-10,165500,2020-11-24
000120,2020-12-10,buy,161500,0.714,2020-12-04/2020-12-07/2020-12-08/2020-12-09,2021-11-18,161000,2020-12-15
000120,2021-01-20,buy,167000,0.719,2021-01-15/2021-01-18/2021-01-19,2021-03-23,172000,2021-01-25
000120,2021-02-22,buy,171500,0.788,2021-02-16/2021-02-17/2021-02-18/2021-02-19,2021-02-22,163000,2021-03-02
000120,2021-02-24,buy,165500,0.725,2021-02-16/2021-02-17/2021-02-18/2021-02-19/2021-02-22/2021-02-23,2021-02-24,163000,2021-03-02
000120,2021-03-02,buy,163000,0.771,2021-02-23/2021-02-24/2021-02-25/2021-02-26,2021-03-02,168000,2021-03-08
000120,2021-03-03,buy,168000,0.782,2021-02-23/2021-02-24/2021-02-25/2021-02-26/2021-03-02,2021-03-03,168000,2021-03-08
000120,2021-03-04,buy,170500,0.818,2021-02-23/2021-02-24/2021-02-25/2021-02-26/2021-03-02/2021-03-03,2021-03-23,165000,2021-03-09
000120,2021-04-09,buy,178000,0.715,2021-03-30/2021-03-31/2021-04-01/2021-04-02/2021-04-05/2021-04-06/2021-04-07/2021-04-08,2021-04-09,176000,2021-04-14
000120,2021-04-14,buy,176000,0.763,2021-04-07/2021-04-08/2021-04-09/2021-04-12/2021-04-13,2021-04-14,179000,2021-04-19
000120,2021-04-16,buy,179500,0.704,2021-04-07/2021-04-08/2021-04-09/2021-04-12/2021-04-13/2021-04-14/2021-04-15,2021-04-16,178500,2021-04-21
000120,2021-04-19,buy,179000,0.747,2021-04-08/2021-04-09/2021-04-12/2021-04-13/2021-04-14/2021-04-15/2021-04-16,2021-04-21,180500,2021-04-26
000120,2021-05-03,buy,167500,0.712,2021-04-28/2021-04-29/2021-04-30,2021-05-03,172500,2021-05-10
000120,2021-06-10,buy,165000,0.781,2021-06-03/2021-06-04/2021-06-07/2021-06-08/2021-06-09,2021-06-10,166000,2021-06-15
000120,2021-06-11,buy,166500,0.794,2021-06-03/2021-06-04/2021-06-07/2021-06-08/2021-06-09/2021-06-10,2021-06-11,175000,2021-06-16
000120,2021-06-14,buy,167000,0.792,2021-06-03/2021-06-04/2021-06-07/2021-06-08/2021-06-09/2021-06-10/2021-06-11,2021-06-14,177500,2021-06-21
000120,2021-06-15,buy,166000,0.799,2021-06-03/2021-06-04/2021-06-07/2021-06-08/2021-06-09/2021-06-10/2021-06-11/2021-06-14,2021-06-17,177500,2021-06-21
000120,2021-08-04,buy,176500,0.741,2021-07-29/2021-07-30/2021-08-02/2021-08-03,2021-08-04,169500,2021-08-09
000120,2021-08-11,buy,167500,0.706,2021-08-06/2021-08-09/2021-08-10,2021-08-11,166000,2021-08-17
000120,2021-08-24,buy,169000,0.765,2021-08-12/2021-08-13/2021-08-17/2021-08-18/2021-08-19/2021-08-20/2021-08-23,2021-12-09,170000,2021-08-30
000120,2021-09-27,buy,163000,0.712,2021-09-15/2021-09-16/2021-09-17/2021-09-23/2021-09-24,2021-09-27,151000,2021-10-05
000120,2021-10-05,buy,151000,0.723,2021-09-29/2021-09-30/2021-10-01,2021-10-05,144500,2021-10-12
000120,2021-10-13,buy,149000,0.817,2021-10-07/2021-10-08/2021-10-12,2021-10-13,147000,2021-10-18
000120,2021-10-14,buy,148000,0.821,2021-10-07/2021-10-08/2021-10-12/2021-10-13,2021-10-14,149500,2021-10-19
000120,2021-11-02,buy,148500,0.75,2021-10-27/2021-10-28/2021-10-29/2021-11-01,2021-11-02,143500,2021-11-08
000120,2021-11-11,buy,137500,0.79,2021-11-08/2021-11-09/2021-11-10,2021-11-11,140500,2021-11-16
000120,2021-11-12,buy,139000,0.79,2021-11-08/2021-11-09/2021-11-10/2021-11-11,2021-11-12,137500,2021-11-17
000120,2021-11-15,buy,140000,0.713,2021-11-08/2021-11-09/2021-11-10/2021-11-11/2021-11-12,2021-11-15,137500,2021-11-22
000120,2021-11-16,buy,140500,0.737,2021-11-08/2021-11-09/2021-11-10/2021-11-11/2021-11-12/2021-11-15,2021-11-16,137500,2021-11-22
000120,2021-11-24,buy,135000,0.792,2021-11-16/2021-11-17/2021-11-18/2021-11-19/2021-11-22/2021-11-23,2021-11-24,129000,2021-11-29
000120,2021-11-25,buy,131000,0.752,2021-11-16/2021-11-17/2021-11-18/2021-11-19/2021-11-22/2021-11-23/2021-11-24,2021-11-25,124000,2021-11-30
000120,2021-11-29,buy,129000,0.747,2021-11-24/2021-11-25/2021-11-26,2021-11-29,130000,2021-12-06
000120,2021-11-30,buy,124000,0.781,2021-11-24/2021-11-25/2021-11-26/2021-11-29,2021-11-30,130000,2021-12-06
000120,2021-12-03,buy,131000,0.752,2021-11-29/2021-11-30/2021-12-01/2021-12-02,2021-12-03,133500,2021-12-08
000120,2021-12-28,buy,125000,0.806,2021-12-17/2021-12-20/2021-12-21/2021-12-22/2021-12-23/2021-12-24/2021-12-27,2021-12-28,129000,2022-01-03
