Ticker,Date,Label,Close,Probability,Range,Detect,Five,End
000087,2019-07-01,buy,15900,0.738,2019-06-20/2019-06-21/2019-06-24/2019-06-25/2019-06-26/2019-06-27/2019-06-28,2019-07-01,16900,2019-07-08
000087,2019-07-03,buy,16200,0.732,2019-06-26/2019-06-27/2019-06-28/2019-07-01/2019-07-02,2019-07-26,16900,2019-07-08
000087,2019-07-29,buy,16950,0.829,2019-07-24/2019-07-25/2019-07-26,2019-07-29,16000,2019-08-05
000087,2019-08-07,buy,15850,0.712,2019-07-31/2019-08-01/2019-08-02/2019-08-05/2019-08-06,2019-08-07,15750,2019-08-12
000087,2019-08-12,buy,15750,0.801,2019-08-01/2019-08-02/2019-08-05/2019-08-06/2019-08-07/2019-08-08/2019-08-09,2019-08-12,16300,2019-08-19
000087,2019-08-13,buy,16000,0.798,2019-08-01/2019-08-02/2019-08-05/2019-08-06/2019-08-07/2019-08-08/2019-08-09/2019-08-12,2019-08-13,16300,2019-08-19
000087,2019-08-14,buy,16450,0.772,2019-08-01/2019-08-02/2019-08-05/2019-08-06/2019-08-07/2019-08-08/2019-08-09/2019-08-12/2019-08-13,2019-08-14,16300,2019-08-19
000087,2019-08-16,buy,16300,0.717,2019-07-31/2019-08-01/2019-08-02/2019-08-05/2019-08-06/2019-08-07/2019-08-08/2019-08-09/2019-08-12/2019-08-13/2019-08-14,2019-11-05,16300,2019-08-21
000087,2019-10-17,buy,17050,0.739,2019-10-04/2019-10-07/2019-10-08/2019-10-10/2019-10-11/2019-10-14/2019-10-15/2019-10-16,2019-12-10,17700,2019-10-22
000087,2019-10-25,buy,17500,0.76,2019-10-22/2019-10-23/2019-10-24,2020-10-16,17450,2019-10-30
000087,2020-01-15,buy,18250,0.785,2019-12-30/2020-01-02/2020-01-03/2020-01-06/2020-01-07/2020-01-08/2020-01-09/2020-01-10/2020-01-13/2020-01-14,2020-02-03,18250,2020-01-20
000087,2020-01-31,buy,17200,0.783,2020-01-23/2020-01-28/2020-01-29/2020-01-30,2020-01-31,17000,2020-02-05
000087,2020-03-04,buy,15700,0.748,2020-02-27/2020-02-28/2020-03-02/2020-03-03,2020-03-06,15300,2020-03-09
000087,2020-03-18,buy,12900,0.712,2020-03-12/2020-03-13/2020-03-16/2020-03-17,2020-03-18,11250,2020-03-23
000087,2020-03-23,buy,11250,0.736,2020-03-18/2020-03-19/2020-03-20,2020-03-23,12950,2020-03-30
000087,2020-03-25,buy,12350,0.728,2020-03-20/2020-03-23/2020-03-24,2020-03-27,12950,2020-03-30
000087,2020-04-27,buy,15850,0.711,2020-04-21/2020-04-22/2020-04-23/2020-04-24,2021-04-15,16250,2020-05-04
000087,2020-06-02,buy,18450,0.798,2020-05-27/2020-05-28/2020-05-29/2020-06-01,2021-05-14,18250,2020-06-08
000087,2020-06-25,buy,22600,0.709,2020-06-18/2020-06-19/2020-06-22/2020-06-23/2020-06-24,2020-06-25,22350,2020-06-30
000087,2020-06-26,buy,22750,0.74,2020-06-18/2020-06-19/2020-06-22/2020-06-23/2020-06-24/2020-06-25,2020-06-26,21650,2020-07-01
000087,2020-07-17,buy,21650,0.718,2020-07-10/2020-07-13/2020-07-14/2020-07-15/2020-07-16,2020-07-17,22200,2020-07-22
000087,2020-07-22,buy,22200,0.772,2020-07-13/2020-07-14/2020-07-15/2020-07-16/2020-07-17/2020-07-20/2020-07-21,2021-07-07,22250,2020-07-27
000087,2020-08-20,buy,20700,0.755,2020-08-14/2020-08-18/2020-08-19,2020-08-20,21650,2020-08-25
000087,2020-08-21,buy,20700,0.863,2020-08-14/2020-08-18/2020-08-19/2020-08-20,2020-08-21,21200,2020-08-26
000087,2020-08-24,buy,21250,0.858,2020-08-14/2020-08-18/2020-08-19/2020-08-20/2020-08-21,2020-08-24,20550,2020-08-31
000087,2020-09-09,buy,21450,0.734,2020-08-26/2020-08-27/2020-08-28/2020-08-31/2020-09-01/2020-09-02/2020-09-03/2020-09-04/2020-09-07/2020-09-08,2020-09-09,21650,2020-09-14
000087,2020-09-25,buy,20350,0.704,2020-09-21/2020-09-22/2020-09-23/2020-09-24,2020-09-25,20950,2020-10-05
000087,2020-09-29,buy,21300,0.71,2020-09-21/2020-09-22/2020-09-23/2020-09-24/2020-09-25/2020-09-28,2020-10-23,20950,2020-10-05
000087,2021-01-05,buy,20350,0.749,2020-12-28/2020-12-29/2020-12-30/2021-01-04,2021-01-05,20600,2021-01-11
000087,2021-01-06,buy,20900,0.723,2020-12-28/2020-12-29/2020-12-30/2021-01-04/2021-01-05,2021-01-06,20600,2021-01-11
000087,2021-01-07,buy,21350,0.731,2020-12-28/2020-12-29/2020-12-30/2021-01-04/2021-01-05/2021-01-06,2021-01-21,20800,2021-01-12
000087,2021-02-08,buy,20800,0.729,2021-01-28/2021-01-29/2021-02-01/2021-02-02/2021-02-03/2021-02-04/2021-02-05,2021-02-16,20600,2021-02-15
000087,2021-02-25,buy,20350,0.708,2021-02-16/2021-02-17/2021-02-18/2021-02-19/2021-02-22/2021-02-23/2021-02-24,2021-02-25,19900,2021-03-02
000087,2021-02-26,buy,19900,0.715,2021-02-16/2021-02-17/2021-02-18/2021-02-19/2021-02-22/2021-02-23/2021-02-24/2021-02-25,2021-02-26,20050,2021-03-03
000087,2021-03-17,buy,20200,0.746,2021-03-11/2021-03-12/2021-03-15/2021-03-16,2021-03-24,20150,2021-03-22
000087,2021-05-21,buy,22300,0.753,2021-05-11/2021-05-12/2021-05-13/2021-05-14/2021-05-17/2021-05-18/2021-05-20,2021-05-21,23600,2021-05-26
000087,2021-06-16,buy,23850,0.764,2021-06-04/2021-06-07/2021-06-08/2021-06-09/2021-06-10/2021-06-11/2021-06-14/2021-06-15,2021-06-16,23850,2021-06-21
000087,2021-06-25,buy,23100,0.737,2021-06-22/2021-06-23/2021-06-24,2021-06-25,23000,2021-06-30
000087,2021-06-29,buy,23100,0.8,2021-06-22/2021-06-23/2021-06-24/2021-06-25/2021-06-28,2021-06-29,22650,2021-07-05
000087,2021-07-02,buy,22750,0.762,2021-06-22/2021-06-23/2021-06-24/2021-06-25/2021-06-28/2021-06-29/2021-06-30/2021-07-01,2021-07-02,22250,2021-07-07
000087,2021-07-05,buy,22650,0.702,2021-06-22/2021-06-23/2021-06-24/2021-06-25/2021-06-28/2021-06-29/2021-06-30/2021-07-01/2021-07-02,2021-07-05,21600,2021-07-12
000087,2021-07-14,buy,22200,0.702,2021-07-07/2021-07-08/2021-07-09/2021-07-12/2021-07-13,2021-07-26,22200,2021-07-19
000087,2021-07-30,buy,21300,0.796,2021-07-23/2021-07-26/2021-07-27/2021-07-28/2021-07-29,2021-07-30,21450,2021-08-04
000087,2021-08-02,buy,21350,0.815,2021-07-23/2021-07-26/2021-07-27/2021-07-28/2021-07-29/2021-07-30,2021-08-02,21350,2021-08-09
000087,2021-08-03,buy,21250,0.736,2021-07-23/2021-07-26/2021-07-27/2021-07-28/2021-07-29/2021-07-30/2021-08-02,2021-08-03,21350,2021-08-09
000087,2021-08-04,buy,21450,0.762,2021-07-23/2021-07-26/2021-07-27/2021-07-28/2021-07-29/2021-07-30/2021-08-02/2021-08-03,2021-08-04,21350,2021-08-09
000087,2021-08-18,buy,20350,0.711,2021-08-12/2021-08-13/2021-08-17,2021-08-18,19800,2021-08-23
000087,2021-08-23,buy,19800,0.762,2021-08-18/2021-08-19/2021-08-20,2021-08-23,21150,2021-08-30
000087,2021-08-24,buy,20600,0.735,2021-08-18/2021-08-19/2021-08-20/2021-08-23,2021-08-24,21150,2021-08-30
000087,2021-08-25,buy,20650,0.786,2021-08-18/2021-08-19/2021-08-20/2021-08-23/2021-08-24,2021-10-22,21150,2021-08-30
000087,2021-09-30,buy,20700,0.707,2021-09-17/2021-09-23/2021-09-24/2021-09-27/2021-09-28/2021-09-29,2021-09-30,20900,2021-10-05
000087,2021-10-06,buy,21000,0.789,2021-09-23/2021-09-24/2021-09-27/2021-09-28/2021-09-29/2021-09-30/2021-10-01/2021-10-05,2021-10-07,21100,2021-10-12
000087,2021-10-25,buy,21250,0.755,2021-10-18/2021-10-19/2021-10-20/2021-10-21/2021-10-22,2021-10-25,20950,2021-11-01
000087,2021-11-09,buy,20700,0.703,2021-11-02/2021-11-03/2021-11-04/2021-11-05/2021-11-08,2021-11-10,20250,2021-11-15
000087,2021-11-18,buy,19800,0.74,2021-11-09/2021-11-10/2021-11-11/2021-11-12/2021-11-15/2021-11-16/2021-11-17,2021-11-18,19950,2021-11-23
000087,2021-11-30,buy,18450,0.777,2021-11-25/2021-11-26/2021-11-29,2021-11-30,19400,2021-12-06
000087,2021-12-03,buy,19400,0.746,2021-11-26/2021-11-29/2021-11-30/2021-12-01/2021-12-02,2021-12-07,19450,2021-12-08
